Gene,Trial_Gene
TMEFF2,0.000425119
NEK6,0.010926425
PARVG,-0.048801431
KIAA1645,0.037747555
FKSG1,-0.012391471
BCOR,-0.004972347
semaZ,0.085479303
DKFZp434H152,-0.282279278
CTRP6,-0.060773255
DKFZp434O0710,0.206392393
VLGR1,-0.039560129
DKFZp564I0422,-0.511547993
DKFZp434I1610,-0.086649899
DKFZp434K2435,0.003286743
Itln,0.072185413
TRIM6,-0.152180138
DKFZp434O194,0.00433738
BFPZNF179,-0.033765342
DKFZp761J1523,-0.045576376
SLC25A18,0.197468042
ASP,-0.021215747
DKFZp761D112,0.243444175
DKFZp566N2024,0.038668896
GPR34,-0.00077993
DKFZp434K225,-0.095741719
HT036,0.000887038
ECRG4,-0.181877211
DRCTNNB1A,0.043457782
TLH29,-0.000262464
DKFZp434J0617,0.030481747
DKFZp434N035,0.001606048
HAI-2,0.005879295
TEM2,0.040283938
DKFZp434N2435,-0.359618799
DKFZp566M1046,0.018079127
DKFZp434D177,0.000204562
ZIC2,-0.349393192
CRYGS,0.013154101
FGFR5,0.007015237
msps,0.05665051
DKFZp564B1023,0.007954835
DKFZp434G0920,0.056739867
MIL1,0.024965018
CBL-3,0.087639277
EDAG,-0.006963431
DKFZp761D221,0.016744905
DKFZp586I0418,-0.095735231
SFTP1,0.002574857
hINADL,-0.006445748
DKFZp434N127,0.018684284
hTPK1,-0.123462423
DKFZp434H2410,0.006403537
TRIM7,-0.064730466
DKFZp434M1820,-0.833029111
GAJ,-0.90498667
FTCD,0.012613774
DMRT2,0.003531871
CTRP4,0.035165099
WNT10a,0.045049186
MDS012,-0.031879492
DKFZp566K1946,-0.045668887
RSP3,0.004283584
PEN11B,-0.155994803
sp32,0.01518391
sp32,-0.008408501
JDP1,0.00196346
JDP1,0.110962025
DKFZp566L1246,0.109981037
CECR2,0.003760874
GPC6,0.198415191
DKFZp434N1415,0.151515724
SVCT1,-0.032198282
DKFZp434L1123,-0.454269507
DKFZp566B1524,0.125400708
DKFZp566E2324,-0.016833032
DKFZp434J1815,0.016737743
CTRP2,-0.052113976
DKFZp564A1164,0.205886652
DKFZp434B2131,-0.020857503
h-haspin,-0.0103272
FGF19,0.042790389
TMOD4,0.031013799
DKFZp564K192,-0.026458784
GPR84,-0.017648021
HT036-ISO,0.004451071
ADH4,0.003250354
GST4beta,0.212832764
DKFZp434P1735,0.107665477
OCSP,-0.098703982
DKFZp434K0427,-0.034398564
APOLIV,0.0080362
PGSF2,0.218562163
KLHL1,-0.000779423
PRND,0.437930259
KCNMB2,-0.142471715
DKFZp434D105,-0.67066628
DKFZp434D105,-0.017004422
GRIP1,0.018194901
DKFZp434L1717,-0.161395014
TRIM5,-0.010196757
CSR2,-0.027455014
CSR2,-0.892781837
DKFZp434C2322,-0.085694858
POP1,0.151317817
ERRB2,0.064425724
CG1,-0.17028406
DKFZp434A1315,-0.225840035
DKFZp434P0714,-0.10911637
TEKT3,-0.132149681
SOST,0.173381106
DKFZp434O1826,0.197024102
FKSG41,0.115357373
FKSG41,0.003811923
ARP11,0.121014131
CTRP7,-0.016635909
OXR1,0.017238724
DKFZp564D172,-0.169707484
CALN1,-0.106666852
DKFZp434O1427,-0.297777499
KCNQ5,0.030179884
MDS013,-0.008482049
FKSG29,0.06998363
PB1,0.014476397
PB1,0.018697643
DKFZp761O132,-0.024969108
TLR9,0.037567142
PRKAG3,-0.08768641
DKFZp434I099,-0.036156648
LPTS,0.001331543
IRE1b,0.057540601
PGSF1,0.014421119
BCOR,-0.027415761
BCOR,-0.004299513
LACS2,0.113389259
p53AIP1beta,-0.211394883
p53AIP1beta,-0.04362169
MS4A6,-0.006723584
DKFZp434H0115,-0.024853195
PCDHB9,0.158330507
GCAP3,0.012303569
MTR1,0.298484147
DKFZp564J047,-0.015610073
GPR91,0.161369251
DKFZp434I1122,0.037240007
CHST5,0.011941365
DKFZp434H0117,0.257359667
DKFZp434H0117,0.008658938
TMPRSS3d,0.009249652
TMPRSS3d,-0.252356879
DKFZp761A132,0.021180723
RDH,-0.202701682
mspl,0.007903707
I1,-0.010440348
IMP-2,-0.008832167
ARP5,-0.004271285
FKSG35,-0.006266956
PGSF,0.086290136
FTCD,0.01440838
iPLA2,-0.175049731
CSDUFD1,0.049126325
DMRT2,0.001184251
FKSG37,0.097949536
DKFZp434G072,0.018949498
DKFZp586E1222,0.002245495
DKFZp434G118,0.070339594
TTY14,0.166728517
RDH,-0.200903347
DKFZp434A171,0.085755095
TBX22,-0.076146709
RP1,0.388555291
WNT16,-0.003859621
DKFZp434P1414,-0.000806614
CCK1,-0.559223605
CPAH,0.26440244
SCN11A,-0.001736575
SPANX,0.009968377
DKFZp434J0113,-0.118242785
TTY5,-0.002549528
TTY6,0.08146401
BUP1,0.045785001
BUP1,0.00786911
DKFZp586D0222,-0.194610498
PDE7A2,-0.036615541
DKFZp434D0127,0.226472799
INMT,0.037115805
HIPK2,-0.102564791
HIPK2,-0.000242657
199G4,0.018251628
P2X2,0.018050338
truncated AKR,-0.107180416
ZCYTO10,-0.219086008
VSX1,-0.065326652
VSX1,0.014218065
NMUR2,-0.023615742
hTroy,0.010597489
FKSG31,0.072684302
HERG-3,0.164223233
BTEB4,0.027674304
FKSG39,-0.016374095
DKFZp434F142,0.059831365
DKFZp434B1727,0.028703909
DKFZp434H2010,0.052503251
DKFZp566M114,0.267326686
FKSG80,-0.051645524
CACNG7,0.053311006
NPCR,-0.097457133
TTY8,0.011702812
TTY8,0.081087158
SPTBN3,-0.019687461
SPTBN3,0.006924688
BITE,-0.03396443
PB1,0.039427363
EVI27,-0.010334644
RU2,0.064844324
TRIM4,0.006651257
DKFZp564C0464,0.026980234
ORNT2,0.081452666
DKFZp434H0311,-0.040396516
TUSP,0.049745246
DKFZp434F1819,-0.273231445
TTY11,0.006725459
ifp1,-0.052293531
AXIN2,0.007197066
DKFZp434N1217,-0.006960644
SEMA6B,0.010623897
NAG19,0.364730187
BOC,0.001617957
unknown,-0.277394074
DKFZp434A0610,0.037131178
ESE-3,0.066163977
SPAP1,-0.015517665
SPAP1,0.01294271
SPAP1,0.134632052
TTY12,0.053454136
ELA1,0.062213967
hRAD18,-0.026417447
MOP9,-0.257872925
FOXP3,0.069882541
PCDH-alpha10,0.020821174
DLL1,-0.092059111
VAV-3,-0.063110958
HSPDE11A,-0.000682096
TEL2,-0.003334622
PKDL2,0.069534989
PRDM7,0.00010493
DKFZp434N0250,0.012407412
RAP3,0.030138894
RAP3,0.002983398
CATX-2,0.018994743
gcys-20,-0.015766263
DKFZp434P078,0.008801959
IWU1,-0.295341573
UC28,0.007880199
WNT8d,0.016132718
LQFBS-1,0.016309923
FKSG75,0.105584875
ZAN,-0.014697945
ZAN,0.013423178
ZAN,-0.000731413
ZAN,-0.000849552
ZAN,-0.006771842
OCR1,0.068913795
FKSG43,0.017263834
FKSG42,-0.351718211
DKFZp434N1817,0.08973559
DKFZp434F1017,-0.285014347
DKFZp761P0710,0.406162878
mop-1,-0.201849842
DKFZp434F1719,-0.24472888
DKFZp564M0163,-0.001341748
AGPAT3,-0.002472573
IL18BP,-0.000888659
FKSG65,0.029299937
FKSG79,-0.133397263
MFRP,0.040795049
FKSG55,0.020642907
FKSG47,0.001207856
FKSG46,0.215932323
CACNG6,0.016300122
TTY13,-0.07070131
TTY10,-0.031563805
FTCD,0.016339572
FTCD,0.006957266
NPC3,0.003537651
NPC3,0.07627849
MAGI-3,0.006877313
DKFZp434H1220,-0.006279578
hRit1 alpha,0.000463494
DKFZp434H052,0.035857566
DKFZp434F0116,0.00825763
B29,-0.00850983
B29,0.029992016
FZD8,-0.340849553
hMBLR,0.0229551
GS1999full,-0.015212793
MRPL27,0.007254121
MRPL36,0.014070806
bMRP36a,0.012272773
MRPS5,-0.011047269
bMRP64,0.011660151
BACE,-0.01777893
MKP-7,0.122046683
FZD4,0.016139086
RNF26,0.005880905
ARP1,0.001804624
TCRA,0.004837586
YA61,0.170506048
PACSIN1,0.022734493
FTHL17,-0.040092265
TAF2Q,0.004075705
RNF17,0.133673549
RNF17,0.002769296
MOV10L1,-0.006600599
OPN3,-0.067536678
CECR6,-0.013952372
FKSG22,0.117891024
IRTA1,-0.011528834
IRTA1,0.005889917
IRTA1,0.342187377
IRTA2,0.002623423
IRTA2,0.118998841
IRTA2,0.002416949
MST4,-0.044953599
FKSG82,0.011311603
DIF14,0.00095561
CHAK2,-0.004972423
BLP1,-0.155384582
WCL1,0.121155757
PMCHL1,0.007105499
PMCHL1,0.012156022
PMCHL1,0.005609424
PMCHL2,0.007730735
PMCHL2,0.003265571
FKSG72,0.007293762
FKSG73,0.011946684
FKSG74,0.007334047
JP1,-0.097363243
DKFZp761C10121,-0.019488672
OCR2,0.219308514
CDH23,0.108759472
KChIP2b,0.006763298
KCHIP4,0.011416795
GPR61,0.020427466
USP26,0.094695125
kremen,-0.538533846
bMRP63,-0.135897572
PCDH-gamma-C5,0.016761798
PCDH-gamma-C5,0.202907933
Par-6 gamma,-0.001035634
PCDH-alpha-C2,0.008160259
NFAT1,0.002994774
OVN9-3,0.076033876
Hes7,0.036500111
NAG13,0.014591249
MRVI1,0.038323441
KCNK4,0.001487498
hLhx6.1b,0.020927013
P2X2,0.012462356
KIAA1181,-0.039789129
KIAA1470,0.1265223
KIAA1322,-3.157604999
KIAA1605,0.218868475
KIAA1386,0.003809118
KIAA1228,3.335258002
RAB39,3.868347014
KIAA1323,-0.115741594
KIAA1522,3.186434316
KIAA1424,-2.773143815
KIAA1151,-0.349086263
KIAA1376,-0.281055927
KIAA1533,-0.005601286
DPP7,-0.010751864
DKFZp434C1415,0.050035215
KIAA1700,-3.116637274
KIAA1458,-0.016149473
DKFZp434O1230,-0.121931223
KIAA1463,-0.025051743
FLJ00023,-0.011062972
CAB56184,0.060416837
KIAA1724,-0.010590388
KIAA1140,0.039062838
KIAA1699,-0.030624226
SHMT,-0.10636333
KIAA1360,0.012529931
DKFZp761G2113,0.057243812
FLJ00052,-0.082802036
KIAA1439,-0.065698111
Spir-1,-3.458489138
TH1,-0.019651738
FLJ00011,-0.124430561
KIAA1743,-0.035170499
KIAA1212,-0.026835055
KIAA1389,0.07166364
DKFZp434C131,-0.045067794
HSPC232,2.791473522
CPSF3,0
KIAA1612,0.041084155
DKFZp434K031,-3.907360169
KIAA1637,0.07442644
KIAA1338,-0.016928574
KIAA1426,0.007394267
PLRG1,0.60624351
KIAA1286,0.040875917
KIAA1761,0.04203467
KIAA1601,0.180380171
DKFZp434G171,0.37670081
TH1,-0.027962595
KIAA1280,0.022661435
KIAA1265,-0.030379471
KIAA1588,-0.015703018
KIAA1119,0.208834822
KIAA1728,0.303671758
KIAA1311,0.015989131
KIAA1370,-0.612645522
LOC80298,-0.096840154
FLJ00041,0.437691194
KIAA1560,0.086027708
FLJ00076,-0.000287219
DKFZp434P0630,0.036859764
TSGA14,0.047417164
KIAA1557,0.002722059
FLJ22376,0.003099997
DKFZp586G1517,0.012641612
DKFZp434H0510,-0.197075918
KIAA1671,-0.013639393
DKFZp727G051,-0.096671594
KIAA1716,-0.039700978
KIAA1481,0.272418036
KIAA1494,0.066764504
KIAA1126,0.142886797
FLJ00074,0.217269819
KIAA1706,0.032961322
KIAA1665,0.037976703
FLJ00020,0.234897856
KIAA1303,0.010768836
KIAA1200,-0.029364105
KIAA1200,-0.054117027
KIAA1292,-0.027459061
KIAA1669,-0.006505281
DKFZp547D155,-0.04751328
KIAA1749,0.746027411
DKFZp434N061,-0.06986526
P12,0.038140882
KIAA1363,-0.079390771
KIAA1548,0.032680231
TH1,-0.025660958
FLJ00012,-0.294857786
KIAA1226,0.136373051
FLJ00018,0.061124976
KIAA1367,0.012513705
KIAA1593,-0.004425893
KIAA1708,3.294732268
KIAA1215,-0.08814575
KIAA1203,0.045536907
KIAA1204,-0.178795745
KIAA1390,-0.007337462
KIAA1427,-0.198561805
KIAA1374,-0.095009276
KIAA1710,-0.278880255
KIAA1138,0.121834263
KIAA1600,0.047081742
KIAA1432,-0.02059262
DKFZp761I2124,0.08308532
DKFZp761E1824,0.107581158
KIAA1563,0.042229437
pknbeta,-0.081879282
KIAA1179,-0.012712747
DKFZp434D2426,0.086424628
KIAA1450,-0.00506387
KIAA1543,0.066908831
FLJ00065,0.017536984
FLJ00069,-0.008797287
KIAA1604,0.062050203
NDUFV3,0.007804385
KIAA1477,-0.222916396
MUC12,0.140855782
FLJ00007,0.29980176
DKFZp434L1550,0.04955067
KIAA1205,-0.008449705
KIAA1344,-0.194805169
KIAA1568,0.16204228
KIAA1137,-0.085509414
KIAA1608,-0.023635157
KIAA1266,-0.150453333
DKFZp434I1820,0.57607488
KIAA1505,-0.131826398
KIAA1300,0.010804961
KIAA1582,-0.002363423
KIAA1599,0.062268809
PIST,0.300639495
KIAA1509,-0.07085166
KIAA1313,-0.264576791
KIAA1325,0.047889788
LOC57801,0.074420278
FLJ00089,-0.234379099
KIAA1361,0.058759119
KIAA1623,0.133407352
KIAA1320,-0.044511149
KIAA1627,0.043104989
KIAA1546,-0.024064426
KIAA1283,-0.06375816
KIAA1218,-0.069650881
DKFZp434A045,0.149035928
KIAA1703,0.075588069
NY-CO-8,-0.040246921
FLJ00004,-0.054635346
DKFZp434L0117,-0.069848047
CPX-1,-0.063335737
KIAA1628,0.250694217
KIAA1309,-0.113109715
FLJ00028,0.010554279
ZNRD1,-0.30928227
RIPK3,-0.055719296
DKFZp761E13121,0.220082046
3OST4,0.101303007
CTXL,0.112565855
PIF1,-0.352520605
DKFZp434K0410,0.030288486
TR2D15,-0.22657262
DKFZp434A2410,0.030928592
DKFZp547H236,0.023191052
FLJ00067,0.019802069
KIAA1384,0.047231669
FLJ00033,-0.17598491
NOGOR,0.045695273
KIAA1329,0.025703322
AF053356-CDS2,0.029130901
KIAA1719,-0.125486151
DKFZp547F072,-0.098466787
KIAA1647,0.063164117
DKFZp761H172,-0.122866858
KIAA1394,-0.018886082
rapa,-0.055195495
DKFZp586D1022,-0.009619016
DKFZp586D1022,-0.039849084
KIAA1372,0.045590744
AGXT2,-0.027015512
DKFZp566O224,-0.023188391
KIAA1355,-0.028829756
KIAA1234,-0.036754542
KIAA1152,0.002749953
KIAA1409,0.092198727
KIAA1742,-0.006340473
LOC57167,0.140814207
DKFZp761H039,-0.163992733
KIAA1640,0.08992038
DKFZp434H0735,-0.006318045
KIAA1399,0.141736499
DKFZp434K2323,0.043178612
PRDM6,0.023082494
DJ102H19.4,0.151651662
PBX4,0.076723478
HUM2DD,0.038806627
FLJ10879,-0.002850569
AP4B1,-0.01579995
P5CR2,-0.004173685
ZNF226,0.0074447
SLU7,0.026521688
IFRG15,-0.02071427
CASP14,-0.439866088
SNX12,-0.012098309
CRSP7,0.088771198
PCDHB2,0.120081331
PCDHB14,0.188420771
AD023,0.009725385
CAPS,-0.021568929
CAPS,0.009237338
LOC51091,-0.417578868
OTX2,-0.11452178
SMPD3,0.237886111
ICEBERG,0.522638356
RBP2,0.084020216
PRO1073,-0.001503874
MGST1,-0.006858103
CACNG4,0.00038423
PCDHB7,-0.118061595
NG5,0.360873501
KCNJ11,0.062921323
EDG3,-0.084993213
CRX,0.096539303
WNT3,-0.182275213
BRUNOL5,0.02617357
GPR55,0.035176059
MILD1,0.064598818
CYSLT1,-0.264527856
ULBP3,-0.014183306
TIMM13A,0.260896088
PCDHB4,-0.190744876
ABCG8,-0.023789641
GPR7,0.039587289
PCDH-gamma-C4,0.012668697
PCDH-gamma-C4,-0.078587817
FIL1,-0.182031463
LOC57829,0.34718775
TAS2R5,0.091079254
PRM3,0.203443645
TAL2,0.048551122
BA305P22.4,-0.035694327
GPR40,0.005636662
FGF10,-0.048382969
COL12A1,0.019677037
DKFZp434G0128,0.048550072
usf,-0.025580133
FBX6,0.032323223
EOMES,-0.093076725
G5B,0.402035537
NTF5,-0.262010174
SIX4,-0.23435911
DKFZp434N0223,-0.048713073
DKFZp761L0424,-0.080841846
KIAA1523,-0.031639287
KIAA1271,-0.040300891
DKFZp434D1319,0.287050275
DKFZp434D1319,0.138177233
KIAA1515,-0.032716379
KIAA1595,0.010777432
KIAA1712,-0.021754215
DKFZp762D1011,-0.048988665
KIAA1524,-0.838085793
KIAA1244,0.239912679
KIAA0065,-0.034826311
KIAA1127,3.272221067
DKFZp667O116,-0.074597713
KIAA1170,0.083580279
KIAA1702,-0.174083139
KIAA1274,0.005980617
KIAA1657,0.088619804
KIAA1307,0.070304101
KIAA1373,0.276272268
KIAA1755,0.247390796
KIAA1726,-0.170751559
KIAA1229,-0.015008166
C6.1A,-0.025254738
FLJ00044,0.409844406
DKFZp547C176,1.474481557
DKFZp566N1047,0.022470588
TFNR,0.020587499
KIAA1359,0.036121783
DKFZp434I0714,0.024291757
KIAA1222,-0.337057404
KIAA1392,-0.000789284
KIAA1596,0.044536053
DKFZp434M0223,-0.025930418
KIAA1364,-0.060400752
KIAA1198,-0.007913962
chdh,0.138665141
KIAA1413,-0.061936011
DKFZp434A236,0.01660506
FLJ00046,-0.041625886
KIAA1383,-0.125991185
DKFZp434N178,0.389985856
DKFZp434N1131,0.105202828
KIAA1590,0.219353093
FLJ00027,0.118583809
KIAA1621,0.233101697
DKFZp434B172,-0.087828571
16-5-5,-0.284543908
ADAMTS10,0.034271521
KIAA1758,-0.00845771
DKFZp434G0719,-0.171559195
DKFZp434G0719,-2.787237842
FLJ00096,0.01885266
EBF,0.143642702
DKFZp434E1822,0.116328721
DKFZp761E10121,0.008095064
KIAA1161,0.087511325
DKFZp762B245,0.048697121
KIAA1257,0.196401255
DKFZp434B1272,0.260354849
sdp35,-0.16223703
DKFZp434J1027,0.079278201
FLJ00106,0.003398153
KIAA1281,-0.055156211
KIAA1558,-0.013827381
KIAA1550,-0.014056984
KIAA1679,-0.03045793
KIAA1328,0.049911991
PRDM6,-0.005316359
KIAA1763,-0.100583605
GIOT-1,-0.007266332
DKFZp762N2316,0.113301759
KIAA1765,0.340764142
KIAA1202,-0.007358722
KIAA1643,-0.054642829
KIAA1583,0.034658374
KIAA1683,0.08712743
DKFZp564E0178,0.164186693
DKFZp564O1278,-0.020157307
KIAA1484,0.063619122
HTcD37,0.006707796
KIAA1356,-0.21759289
DKFZp434P0316,0.142690733
DKFZp434C128,0.062382106
DKFZp434E202,0.094522498
KIAA1555,9.09E-05
DKFZp434E2118,-0.016786513
DKFZp434I1930,-0.011501837
BV8,-0.045294165
DKFZp566F0947,-0.0584362
RAZ1,0.001242658
DKFZp566D244,-0.006037349
KIAA1680,-0.239474602
FLJ00057,0.022619073
KIAA1134,-0.054002552
DKFZp434M0927,0.075912239
DKFZp434K0322,-0.215095218
KIN13A,0.088108318
DKFZp434F2015,0.053932637
DKFZp434P2350,0.089378804
DKFZp434P2350,-0.002068356
DKFZp434B203,0.035798365
KIAA1348,-0.024289359
KIAA1156,0.122725372
DKFZp761B039,0.053981198
DKFZp434J1015,0.001716806
DKFZp434H2226,0.045881803
KIAA1186,0.068810788
KIAA1186,0.007020075
KIAA1613,0.087291864
KIAA1559,0.028445323
KIAA1597,0.081407296
KIAA1656,0.302864038
KIAA1656,0.083816269
KCNA7,0.147446095
KIAA1457,0.006642529
DKFZp434A1014,-0.036722548
DelGEF,-0.035143971
DKFZp434D0513,0.074605918
KIAA1622,-0.147753474
MLSN2,-0.066557799
KIAA1639,-0.216740418
DKFZp434M0572,0.007922313
FLJ00092,0.056688406
DKFZp434C1715,0.003491851
KIAA1273,0.111888085
DKFZp434C196,0.00733919
KIAA1371,0.043522283
DKFZp761N1814,0.002213923
DKFZp434O1221,0.104878588
KIAA1768,0.040318089
TTY7,-0.009556676
DKFZp434D2472,0.026007332
KIAA1184,-0.006426843
DKFZp434C1418,-0.543705675
KIAA1537,0.113447666
KIAA1537,0.047251167
DKFZp434B1222,0.089426417
DKFZp434F011,0.036506357
DKFZp761A1623,0.068261374
KIAA1371,-0.027747445
KIAA1317,0.052547849
DKFZp547I094,0.039011448
TCAM-1,0.136853935
DKFZp434A128,0.06429275
DKFZp434A1520,-0.024602766
DKFZp434F0427,-0.006577879
DKFZp434D2328,0.072689873
DKFZp434K156,0.068040185
FLJ00063,-0.053375076
FLJ00063,0.148047927
DKFZp434C229,0.06027433
KIAA1452,0.06008042
KIAA1452,0.002415182
Phemx,0.020765181
STEP,0.170951954
STEP,0.338102588
FLJ00050,0.031258518
CLAX,0.001475786
DKFZp434B0610,-0.010174759
KRTAP1.5,-0.132019131
KRTAP3.2,0.261422146
DKFZp761I1011,-0.112049101
KRTAP3.1,-0.020945283
DKFZp761N09121,-0.244993341
DKFZp434G1411,0.062938076
DKFZp434C0826,-0.199610692
KIAA1514,-0.067258193
KIAA1672,-0.102922413
KRTAP9.2,0.002841823
KRTAP9.4,0.002225577
DKFZp667C165,0.349257912
DKFZp667C165,0.39897834
DKFZp434I1019,0.02785847
KRTAP3.3,0.176841115
KIAA1713,0.048624037
KIAA1740,0.00699627
AMPK gamma2,0.024216888
DKFZp434E098,0.061028892
KIAA1312,0.166220466
KIAA1276,0.104705369
DKFZp761F0324,0.018503255
KIAA1276,-0.069718539
ADIR,-0.01562002
DKFZp586B0319,0.001261542
KIAA1213,-0.186906665
MUC3,0.037860139
KIAA1530,0.028076793
GCAP3,0.327148541
DKFZp564L1878,-0.124100285
KIAA0825,0.136016673
KIAA1486,0.045332411
KIAA1312,0.137379871
KIAA1227,-0.106468295
GCAP3,0.154676093
KIAA1153,0.021311883
KIAA1772,-0.022420246
DKFZp434M0320,0.186815946
MUC3,-0.019710502
DKFZp434I042,-0.021314282
B-ind1,0.006250896
DKFZp434I1110,0.014443567
KIAA1632,0.027047117
TM6SF2,0.002132479
DKFZp434B1612,0.007477041
DKFZp547D147,-0.307785609
DKFZp434L1072,0.01305867
DKFZp761L08121,0.01100261
DKFZp434I1230,-0.004216642
19A24,0.025309228
TTY7,0.06874702
KIAA1272,0
BACH1,0.194168989
DKFZp762K222,-0.000942185
DKFZp762K222,-0.024643489
h2B4,0.011301796
DKFZp434N0615,0.00984697
DKFZp547C074,0.130114416
pol,0.277729721
HER2neu receptor,-0.004427051
DKFZp434K028,0.040880263
CTLA-4,0.019605397
FLT4,0.048613082
KIAA1630,-0.357791207
DKFZp434G1930,-0.135179951
CD44,0.007327071
DKFZp434I1117,0.082090246
CD44,0.005579725
PIH2,-0.439728004
PIH3,0.102746537
PIH2,-0.000529395
DKFZp434H0512,-0.02573711
MB2,-0.080544036
OBPIIa,-0.002078687
DKFZp547C074,-0.02343308
FLJ00013,0.189445865
FLJ00013,0.026473089
GCL,-0.051018269
WW45,-0.317947979
ACO,0.132130138
CATX-5,0.186966247
ATE1,0.008024138
CATX-1,0.221354851
MB2,-0.004986949
KRTAP4.8,-0.132541869
KRTAP4.14,0.119460044
KRTAP4.10,0.074945087
KRTAP4.5,0.036470354
KRTAP9.8,-0.014747725
NXF5,-0.010380499
DKFZp434L194,-0.000690109
DKFZp434C2019,0.019344802
HHLA3,0.019254943
KRTAP4.2,0.290024563
KRTAP4.3,-0.284307286
KRTAP9.3,-0.4435053
KRTAP16.1,0.056956673
KRTAP4.15,0.039928529
KRTAP4.13,0.003310453
KRTAP4.9,-0.002401745
KRTAP2.1A,0.594074196
DKFZp434E0519,-0.00052929
RNASE7,-2.324569357
RNASE7,-0.176946043
CFTR,0.002857509
HHLA3,0.005157799
CATX-1,0.087699555
CFTR,0.004369824
ATP2B2,0.015837408
KIAA1663,0.021040017
OBPIIb,0.010539214
DKFZp566I1024,-0.050220079
FLJ00104,-0.023204252
FLJ00104,0.031279817
ATP2B2,0.153870557
mkp,-0.009704715
mkp,0.019246685
DKFZp434C245,-0.025920213
CACNG8,0.032661338
dystrophin,0.001773241
CATX-14,0.001907347
CACNG8,0.40139375
JCG2,0.114480152
DKFZp547J222,0.039538399
DKFZp547J222,-0.00577404
KRTAP2.1B,0.002582914
CATX-14,-0.066873765
FLJ00013,0.003144925
pol,0.193425301
CATX-5,0.001820543
KIAA1166,0.2042685
KIAA1690,0.016518517
KIAA1690,-0.035368312
PIH1,-0.166917209
PIH3,0.141305299
DKFZp434H0512,-0.212266655
PIH1,-0.16820346
OBPIIa,0.003618371
DKFZp761P0212,0.061623565
DKFZp761P0212,0.084696638
DKFZp434G179,-0.076283305
DKFZp434G0625,0.169812992
DKFZp434D0617,0.044027494
GFRA4,0.009157059
DKFZp434L2050,0.230849845
ATE1,0.281776377
DKFZp547L112,0.070848598
DKFZp667K087,-0.003857399
CTLA-4,0.05086461
HuD,0.005301777
DKFZp434H168,0.146225764
DKFZp547L112,0.057544058
DKFZp434C031,0.096590265
DKFZp434O0320,0.255716749
KIAA1272,-0.039818002
BACH1,-0.063015884
KIAA1692,-0.006500479
ACO,0.095925891
72631,0.002160029
F070618,0.074107972
69190,-0.021192846
B014574,-0.564256167
13149,0.214775302
62317,-0.138198628
32645,-0.306324423
14754,0.003236249
7846,-0.379898327
F017995,0.044154329
77566,-0.006779687
72904,-0.284179442
25216,0.392393027
B014515,0.277631737
79751,0.326586061
B007915,0.145393467
B017915,0.130477955
50928,0.135301479
13710,-0.108480643
F029778,-0.552068582
F052151,-0.117625419
B002386,0.098923916
10931,0.001744308
46622,-0.217541296
15357,0.244385267
64116,0.006282713
2547,-0.262709152
98507,0
56417,-0.077799716
56418,-0.161228963
37012,-0.108462496
39226,0.2135741
88964,-3.096708191
L022316,0.360102539
57348,0.003060258
57348,0.003060365
69232,0.398483169
97630,-0.000359208
61094,0.000472275
16522,-0.205049808
B017546,0.016854332
15306,-0.341892304
19267,0.106174848
L096779,3.375879574
"-2,101,985",0.205321867
308840,0.124549296
90268,-0.003388763
B006533,0.053109825
28483,0.323592574
B018325,-0.442296467
83778,0.118290264
F101434,0.144795221
B014583,0.052953547
B011174,0.06467771
F004222,-0.457269519
13022,-0.042787275
36769,0.061368946
79780,0.232193387
J243797,-0.087472951
F074264,0.257829109
7139,-0.102598083
21851,0.172045894
"-461,674",0.059835792
79998,-0.081716858
B029012,0.30497357
B002360,-0.016736792
C005954,0.36772478
60592,-0.042711118
L050297,-0.031611828
F064491,-0.200670695
B009598,0.137674091
16135,0.080042708
B007447,-0.030636969
31501,-0.041987696
6147,-4.887839717
29725,-0.040066993
30894,-0.204794413
38276,-1.098612289
2619,-0.005154651
14000,-0.670213164
F064243,-0.275847615
62078,0.022472856
24899,0.116921338
10485,-0.382992252
F074382,0.10697212
26260,0.025063969
L080214,0.105003309
38548,0.023682485
B007857,-0.251502416
97630,0.015234245
87469,0.609660036
B011114,-0.012983127
L080220,-0.216454563
15521,-0.496134908
307241,0.089570326
J222967,0.687200681
87470,-0.567546784
L021977,-1.976603095
34249,0.187861737
F022991,-0.130839601
80034,-0.708918117
B018302,0.139599089
B020648,-0.044568319
88468,-0.123686856
46024,0.342613505
58766,-0.154377772
62762,0.348306694
2761,0.024692613
28124,0.543383347
3271,0.146603474
56692,0.152016207
41344,-0.018018506
83981,0.089835931
82319,-0.139933778
83838,-0.212525195
85276,0.098117856
7592,0.875468737
B015331,0.204990357
38535,0.114410351
"-10,696",0.428071663
B011158,0.04967161
9366,-0.107369465
92762,0.103827613
13640,0.140109708
B014609,-0.288931292
B029343,0.100563132
B029343,0.002267689
F077954,-0.462623522
21990,0.001358842
89281,-0.128381167
85995,-0.075349437
87408,-0.005222697
B028968,0.210295409
79256,0.01569891
87073,0.024692613
L109698,-0.020322374
B002328,0.084030749
F034956,-0.018502574
F053356,0.115735952
L049226,0.004930969
B011117,0.135112421
L049942,-0.036273407
F072468,0.029778875
4177,0.228089975
B002319,0.198176929
74496,-0.564427939
78181,-0.013765216
60459,0.005602256
8835,0.004895953
60278,0.339867826
55448,-0.041484758
67743,0.151040257
29642,0.159064695
F059252,0.07310947
79987,0.157880422
90548,-0.47445798
